0.0  0.0
10.0  0.0
20.0  0.0
30.0  0.0
40.0  0.0
50.0  0.0
60.0  0.0
70.0  0.0
80.0  0.0
90.0  0.0
100.0  0.0
100.0  0.0
95.0  8.660254037844387
90.0  17.320508075688775
85.0  25.98076211353316
80.0  34.64101615137755
75.0  43.30127018922194
70.00000000000001  51.96152422706632
65.00000000000001  60.62177826491071
60.000000000000014  69.2820323027551
55.000000000000014  77.94228634059948
50.000000000000014  86.60254037844388
50.00000000000002  86.60254037844388
45.000000000000014  77.9422863405995
40.000000000000014  69.28203230275511
35.00000000000001  60.621778264910716
30.000000000000004  51.961524227066334
25.0  43.30127018922195
19.999999999999993  34.64101615137756
14.999999999999993  25.980762113533174
9.999999999999986  17.320508075688792
4.999999999999979  8.66025403784441
-2.1316282072803006E-14  2.8421709430404007E-14
